frame.time_relative,frame.len
0.0004967141530112327,1304
0.01986840458845869,1356
0.04066102631736044,1379
0.06154303652529765,1494
0.07979252218379616,1427
0.09979920749120019,1333
0.12161922615328664,1424
0.14081411695656204,1322
0.15958387673110405,1454
0.18060258005025484,1376
0.19960327120348628,1395
0.21960762803235837,1466
0.24032198894712453,1335
0.25817341532053056,1330
0.2783684466223052,1370
0.29953774581520715,1451
0.3190938711137436,1324
0.34042761845630315,1258
0.35921201593781654,1377
0.37871440520163235,1427
0.4015990265615191,1460
0.41991427038174084,1376
0.44021424377654517,1379
0.45872863627527366,1457
0.47961567062659183,1306
0.5002776448304568,1380
0.5190223975529544,1409
0.5405557580383523,1422
0.5595860902197177,1374
0.579901704049473,1401
0.5995983600766669,1275
0.6220590137630351,1367
0.640199907243418,1422
0.65916236242883,1350
0.681049287159519,1402
0.6990125674870746,1422
0.7204489436216802,1382
0.7382870787924256,1408
0.7589252317570369,1351
0.7804569479314343,1389
0.8010052221651904,1430
0.8204447927560149,1407
0.8401644450820666,1370
0.8599856585584953,1411
0.878814909153347,1435
0.8995802558249497,1297
0.9198461301520144,1457
0.941370560038823,1383
0.9606637249918024,1421
0.9785637354365011,1459
1.0006575284508885,1331
1.0199550310907073,1364
1.0396698602604475,1385
1.0609651274392242,1360
1.0813911195625092,1486
1.1012980690487593,1357
1.1195342402960504,1372
1.1400709143330516,1410
1.1607180590299364,1339
1.181369009615285,1380
1.1999209591399471,1415
1.2202211432907586,1383
1.2393071361830463,1395
1.2592239334226014,1373
1.281239334758706,1324
1.3017897178545128,1416
1.3203681365939914,1487
1.3414503485030937,1400
1.360815120519879,1411
1.3798150336298562,1434
1.4008282178795997,1336
1.422011527730187,1485
1.440444334014241,1410
1.462051472598795,1481
1.477873752728521,1363
1.5013220692266158,1490
1.5205938826801086,1438
1.5402144971510345,1427
1.5606119341676659,1411
1.5785392733661592,1387
1.6003138392825524,1460
1.6208972926315317,1407
1.6420247429943913,1301
1.660035247621006,1344
1.6797516931260164,1390
1.7000650985749548,1415
1.7214889266258713,1397
1.7409089445074588,1460
1.760057102083662,1302
1.7811067986101723,1407
1.8006972776160368,1309
1.8215755139468515,1437
1.8399114847520712,1395
1.8602925445889806,1420
1.880234767472076,1356
1.899170029566706,1463
1.9209363336815326,1452
1.9409079375662777,1429
1.9606586646403703,1393
1.9804256329399825,1428
1.9992515182209372,1364
2.020252912529852,1442
2.0403375122257206,1482
2.0598846183626556,1453
2.080532278809841,1363
2.1011042842679513,1418
2.1225930882019775,1335
2.1408881490032283,1428
2.1609777904707492,1422
2.18065246305389,1306
2.198814806643987,1341
2.2207137328734667,1385
2.240807145848487,1384
2.263216826640661,1339
2.280567892453025,1419
2.301068469649769,1412
2.3207388794273602,1390
2.3396115820490757,1362
2.36192975179084,1452
2.381545530898642,1482
2.401591298702628,1375
2.4198975481904204,1369
2.442216398845781,1424
2.4594184223616824,1382
2.4814137994079046,1393
2.5030240668295445,1436
2.5198497437682335,1304
2.5402806512533913,1465
2.5609532692377117,1403
2.5803568111081376,1379
2.5993162922208177,1395
2.6209421875163197,1398
2.639817989717417,1313
2.6613605547514085,1474
2.6799742069761696,1402
2.7024502345050507,1422
2.720123715697327,1447
2.7405915763630873,1348
2.7617338239862925,1423
2.7796961113421186,1386
2.8011611044827864,1442
2.8222474561920947,1293
2.839339499092881,1395
2.8611382850756044,1369
2.8812202029009506,1421
2.901748811868109,1423
2.9197367071750837,1364
2.939659870162507,1364
2.9615089372308385,1394
2.9812906492280846,1355
3.001250826294827,1442
3.021353450543608,1381
3.0403336465021624,1254
3.061252593810532,1381
3.0813200814762993,1348
3.100319326474604,1318
3.122906121293405,1338
3.141520848592802,1405
3.1598623810643174,1466
3.181716907059784,1415
3.200092340670553,1369
3.2218607758341524,1422
3.242238955699047,1377
3.260266346691318,1365
3.2820570740285437,1342
3.3015131477158657,1312
3.321929095838554,1380
3.3430104975508432,1407
3.360874985341816,1395
3.3803733061830914,1379
3.4002441968074533,1352
3.420324569841743,1430
3.4410699473069246,1334
3.461494869880785,1438
3.4814370775949284,1349
3.501994238934264,1362
3.521186726466736,1326
3.542633927541645,1374
3.5609224055208797,1448
3.5839139004103373,1425
3.6018260674811424,1448
3.620349911466591,1426
3.640142845414576,1344
3.6617028792175104,1383
3.6810036129065713,1360
3.701947745075619,1466
3.7217136510957305,1340
3.7411742534481296,1444
3.760406957532348,1444
3.7797455729153606,1491
3.8008205740776093,1379
3.8221301567136297,1435
3.8414945205530664,1514
3.860041356919854,1369
3.881466945514047,1323
3.9016857508575544,1305
3.9204232449312544,1435
3.941467496363031,1305
3.9613786488651614,1381
3.9801841387385144,1421
4.001691565286324,1409
4.021901231341974,1421
4.04243016694841,1411
4.062407586646899,1463
4.079982784116537,1352
4.10042929733421,1366
4.121888826530963,1361
4.141894246104296,1441
4.16190217672932,1445
4.185246529423299,1422
4.201971357332967,1459
4.222542701352084,1341
4.242367806365027,1483
4.262071864742469,1476
4.281111873136153,1436
4.302192780490916,1489
4.320667654945516,1317
4.3412103304429435,1373
4.360968454391483,1363
4.381542360968329,1436
4.403781814285246,1347
4.419606559415611,1437
4.442166753688206,1468
4.459874446516272,1434
4.481021899411303,1414
4.50258945076369,1350
4.521571449075447,1357
4.540436093168052,1462
